Binomial	ID	year	popvalue
Catostomus_commersonii	235	1993	1.18
Cyprinus_carpio	237	1993	0.35
Dorosoma_cepedianum	239	1993	0.12
Esox_lucius	240	1993	0.1
Chelydra_serpentina	283	1993	41
Ictalurus_punctatus	433	1993	1.12
Lepisosteus_osseus	434	1993	0.48
Lepomis_gibbosus	435	1993	0.23
Micropterus_dolomieu	535	1993	19.91
Morone_americana	541	1993	5.04
Morone_chrysops	544	1993	0.02
Perca_flavescens	595	1993	2.78
Pollachius_virens	670	1993	0.06
Pomoxis_nigromaculatus	672	1993	0.04
Rangifer_tarandus	788	1993	147
Rangifer_tarandus	789	1993	87269
Sander_vitreus	810	1993	3.84
Alosa_sapidissima	5	1994	4349
Salmo_salar	11	1994	21
Sander_vitreus	18	1994	17326
Sterna_dougallii	34	1994	60
Emydoidea_blandingii	39	1994	17
Myodes_gapperi	40	1994	69
Sorex_cinereus	44	1994	2
Napaeozapus_insignis	45	1994	49
Tamias_striatus	46	1994	45
Blarina_brevicauda	47	1994	3
Blarina_brevicauda	49	1994	7
Sterna_paradisaea	56	1994	640
Phoca_vitulina	67	1994	250
Menidia_menidia	69	1994	51
Morone_americana	70	1994	6
Alosa_sapidissima	71	1994	3.3
Alosa_aestivalis	72	1994	1
Perca_flavescens	84	1994	25
Balaenoptera_physalus	87	1994	0.01
Megaptera_novaeangliae	88	1994	24.05
Balaenoptera_musculus	89	1994	2.96
Megaptera_novaeangliae	90	1994	0.09
Halichoerus_grypus	97	1994	88710
Balaenoptera_musculus	99	1994	0
Storeria_dekayi	101	1994	7
Globicephala_melas	102	1994	0.04
Lagenorhynchus_acutus	103	1994	0.06
Delphinus_delphis	104	1994	0.15
Canis_lupus	106	1994	1.181
Canis_lupus	108	1994	0.625
Canis_lupus	109	1994	0.456
Canis_lupus	110	1994	0.894
Canis_lupus	111	1994	0.704
Canis_lupus	112	1994	0.88
Odocoileus_virginianus	151	1994	2.31
Hippoglossus_hippoglossus	152	1994	0.0354
Clupea_harengus	153	1994	54
Esox_masquinongy	154	1994	7
Cetorhinus_maximus	155	1994	2.8
Salmo_trutta	177	1994	1110.3203
Rangifer_tarandus	180	1994	89690
Alces_americanus	182	1994	140080
Ambloplites_rupestris	183	1994	3.99
Ameiurus_nebulosus	184	1994	0.35
Aplodinotus_grunniens	233	1994	0.74
Catostomus_commersonii	235	1994	0.81
Cyprinus_carpio	237	1994	0.06
Dorosoma_cepedianum	239	1994	0.06
Esox_lucius	240	1994	0.06
Chelydra_serpentina	283	1994	37
Ictalurus_punctatus	433	1994	0.35
Lepisosteus_osseus	434	1994	0.35
Lepomis_gibbosus	435	1994	0.04
Micropterus_dolomieu	535	1994	11.99
Morone_americana	541	1994	6.01
Moxostoma_anisurum	569	1994	0.08
Perca_flavescens	595	1994	5.87
Pollachius_virens	670	1994	0.08
Rangifer_tarandus	788	1994	130
Rangifer_tarandus	789	1994	90706
Sander_vitreus	810	1994	3.29
Alosa_sapidissima	5	1995	13861
Salmo_salar	11	1995	34
Sterna_dougallii	34	1995	61
Emydoidea_blandingii	39	1995	16
Myodes_gapperi	40	1995	48
Sorex_cinereus	44	1995	4
Napaeozapus_insignis	45	1995	39
Tamias_striatus	46	1995	98
Blarina_brevicauda	47	1995	5
Blarina_brevicauda	49	1995	13
Sterna_paradisaea	56	1995	800
Phoca_vitulina	67	1995	210
Menidia_menidia	69	1995	40
Morone_americana	70	1995	3
Alosa_sapidissima	71	1995	0.5
Alosa_aestivalis	72	1995	1.2
Perca_flavescens	84	1995	200
Plethodon_cinereus	86	1995	2.97
Balaenoptera_physalus	87	1995	0
Megaptera_novaeangliae	88	1995	9.42
Balaenoptera_musculus	89	1995	2.96
Megaptera_novaeangliae	90	1995	0
Halichoerus_grypus	97	1995	99289
Balaenoptera_musculus	99	1995	0
Storeria_dekayi	101	1995	3
Globicephala_melas	102	1995	0.17
Lagenorhynchus_acutus	103	1995	0
Delphinus_delphis	104	1995	0
Canis_lupus	105	1995	1.133
Canis_lupus	106	1995	0.761
Canis_lupus	107	1995	1.999
Canis_lupus	108	1995	0.607
Canis_lupus	109	1995	0.722
Canis_lupus	110	1995	0.48
Canis_lupus	111	1995	0.821
Canis_lupus	112	1995	1.268
Rangifer_tarandus	131	1995	6
Pseudacris_triseriata	139	1995	22.2
Pseudacris_triseriata	140	1995	78.35
Odocoileus_virginianus	151	1995	1.85
Hippoglossus_hippoglossus	152	1995	1.0179
Clupea_harengus	153	1995	47.64
Esox_masquinongy	154	1995	1
Cetorhinus_maximus	155	1995	2.4
Alces_americanus	173	1995	295
Salmo_trutta	177	1995	1309.6085
Rangifer_tarandus	180	1995	91565
Acipenser_fulvescens	181	1995	0.02
Alces_americanus	182	1995	142437
Ambloplites_rupestris	183	1995	1.41
Ameiurus_nebulosus	184	1995	0.06
Aplodinotus_grunniens	233	1995	0.63
Catostomus_commersonii	235	1995	1.13
Cyprinus_carpio	237	1995	0.1
Esox_lucius	240	1995	0.04
Chelydra_serpentina	283	1995	34
Ictalurus_punctatus	433	1995	0.19
Lepomis_gibbosus	435	1995	0.06
Micropterus_dolomieu	535	1995	5.01
Morone_americana	541	1995	0.06
Moxostoma_anisurum	569	1995	0.12
Perca_flavescens	595	1995	3.68
Pollachius_virens	670	1995	0.13
Rangifer_tarandus	788	1995	119
Rangifer_tarandus	789	1995	90778
Sander_vitreus	810	1995	1.91
Alosa_sapidissima	5	1996	11322
Salmo_salar	11	1996	76
Sterna_dougallii	34	1996	24
Emydoidea_blandingii	39	1996	22
Blarina_brevicauda	49	1996	2.9
Sterna_paradisaea	56	1996	710
Phoca_vitulina	67	1996	85
Menidia_menidia	69	1996	9
Morone_americana	70	1996	3
Alosa_sapidissima	71	1996	1
Alosa_aestivalis	72	1996	0.4
Perca_flavescens	84	1996	10
Balaenoptera_physalus	87	1996	0.02
Megaptera_novaeangliae	88	1996	31.06
Balaenoptera_musculus	89	1996	7.03
Megaptera_novaeangliae	90	1996	0.02
Halichoerus_grypus	97	1996	113240
Balaenoptera_musculus	99	1996	0.01
Storeria_dekayi	101	1996	1
Globicephala_melas	102	1996	0.02
Lagenorhynchus_acutus	103	1996	0.09
Delphinus_delphis	104	1996	0.04
Canis_lupus	105	1996	1.024
Canis_lupus	106	1996	0.902
Canis_lupus	107	1996	2.152
Canis_lupus	108	1996	0.94
Canis_lupus	109	1996	0.868
Canis_lupus	110	1996	0.557
Canis_lupus	111	1996	0.661
Canis_lupus	112	1996	0.842
Rangifer_tarandus	131	1996	12
Pseudacris_triseriata	139	1996	40.5
Pseudacris_triseriata	140	1996	71.67
Odocoileus_virginianus	151	1996	2.59
Hippoglossus_hippoglossus	152	1996	0.0243
Clupea_harengus	153	1996	49.97
Esox_masquinongy	154	1996	3
Cetorhinus_maximus	155	1996	3.9
Salmo_trutta	177	1996	1188.612
Rangifer_tarandus	180	1996	93737
Alces_americanus	182	1996	146007
Ambloplites_rupestris	183	1996	3.79
Aplodinotus_grunniens	233	1996	0.23
Carpiodes_cyprinus	234	1996	0.04
Catostomus_commersonii	235	1996	2.01
Cyprinus_carpio	237	1996	0.15
Esox_lucius	240	1996	0.04
Chelydra_serpentina	283	1996	36
Ictalurus_punctatus	433	1996	0.47
Lepomis_gibbosus	435	1996	0.04
Micropterus_dolomieu	535	1996	6.98
Morone_americana	541	1996	0.31
Moxostoma_anisurum	569	1996	0.02
Perca_flavescens	595	1996	8.76
Pollachius_virens	671	1996	0.12
Rangifer_tarandus	788	1996	179
Rangifer_tarandus	789	1996	92403
Sander_vitreus	810	1996	2.97
Alosa_sapidissima	5	1997	22661
Salmo_salar	11	1997	71
Sterna_dougallii	34	1997	28
Emydoidea_blandingii	39	1997	15
Blarina_brevicauda	49	1997	7.8
Sterna_paradisaea	56	1997	400
Phoca_vitulina	67	1997	75
Menidia_menidia	69	1997	25
Morone_americana	70	1997	2
Alosa_sapidissima	71	1997	0.8
Alosa_aestivalis	72	1997	0.3
Perca_flavescens	84	1997	110
Balaenoptera_physalus	87	1997	0.04
Megaptera_novaeangliae	88	1997	56.11
Balaenoptera_musculus	89	1997	0
Megaptera_novaeangliae	90	1997	0.01
Halichoerus_grypus	97	1997	128150
Balaenoptera_musculus	99	1997	0.01
Storeria_dekayi	101	1997	12
Globicephala_melas	102	1997	0.04
Lagenorhynchus_acutus	103	1997	0.14
Delphinus_delphis	104	1997	0.05
Canis_lupus	105	1997	0.914
Canis_lupus	106	1997	1.5
Canis_lupus	107	1997	2.487
Canis_lupus	108	1997	0.573
Canis_lupus	109	1997	0.446
Canis_lupus	110	1997	1.089
Canis_lupus	111	1997	1.002
Canis_lupus	112	1997	0.739
Rangifer_tarandus	131	1997	11
Pseudacris_triseriata	139	1997	45.61
Pseudacris_triseriata	140	1997	65.97
Odocoileus_virginianus	151	1997	2.22
Hippoglossus_hippoglossus	152	1997	0.0804
Clupea_harengus	153	1997	35.35
Esox_masquinongy	154	1997	18
Cetorhinus_maximus	155	1997	3
Reinhardtius_hippoglossoides	157	1997	25819
Macrourus_berglax	160	1997	7786
Amblyraja_radiata	162	1997	9072
Salmo_trutta	177	1997	1167.2598
Rangifer_tarandus	180	1997	92177
Acipenser_fulvescens	181	1997	0.02
Alces_americanus	182	1997	149275
Ambloplites_rupestris	183	1997	2.33
Ameiurus_nebulosus	184	1997	0.83
Aplodinotus_grunniens	233	1997	0.41
Catostomus_commersonii	235	1997	1.31
Cyprinus_carpio	237	1997	0.12
Esox_lucius	240	1997	0.08
Chelydra_serpentina	283	1997	39
Ictalurus_punctatus	433	1997	1.42
Lepisosteus_osseus	434	1997	0.02
Lepomis_gibbosus	435	1997	0.08
Micropterus_dolomieu	535	1997	6.03
Morone_americana	541	1997	0.48
Moxostoma_anisurum	569	1997	0.13
Perca_flavescens	595	1997	5.53
Pollachius_virens	671	1997	0.05
Rangifer_tarandus	788	1997	176
Rangifer_tarandus	789	1997	90106
Sander_vitreus	810	1997	1.76
Alosa_sapidissima	5	1998	27891
Salmo_salar	11	1998	123
Sterna_dougallii	34	1998	26
Blarina_brevicauda	49	1998	15.9
Sterna_paradisaea	56	1998	300
Phoca_vitulina	67	1998	75
Menidia_menidia	69	1998	37
Morone_americana	70	1998	3
Alosa_sapidissima	71	1998	0.1
Alosa_aestivalis	72	1998	0.3
Perca_flavescens	84	1998	8
Plethodon_cinereus	86	1998	1.47
Balaenoptera_physalus	87	1998	0
Megaptera_novaeangliae	88	1998	53.41
Balaenoptera_musculus	89	1998	2.03
Megaptera_novaeangliae	90	1998	0.01
Halichoerus_grypus	97	1998	144020
Balaenoptera_musculus	99	1998	0.01
Storeria_dekayi	101	1998	10
Globicephala_melas	102	1998	0.06
Lagenorhynchus_acutus	103	1998	0.12
Delphinus_delphis	104	1998	0.09
Pseudacris_triseriata	139	1998	47.39
Pseudacris_triseriata	140	1998	61.74
Odocoileus_virginianus	151	1998	2.68
Hippoglossus_hippoglossus	152	1998	0.0505
Clupea_harengus	153	1998	51.46
Esox_masquinongy	154	1998	11
Cetorhinus_maximus	155	1998	12.7
Reinhardtius_hippoglossoides	157	1998	33250
Macrourus_berglax	160	1998	17307
Amblyraja_radiata	162	1998	13752
Salmo_trutta	177	1998	1167.2598
Rangifer_tarandus	180	1998	90286
Acipenser_fulvescens	181	1998	0.06
Alces_americanus	182	1998	149298
Ambloplites_rupestris	183	1998	2.13
Ameiurus_nebulosus	184	1998	0.06
Aplodinotus_grunniens	233	1998	0.25
Carpiodes_cyprinus	234	1998	0.04
Catostomus_commersonii	235	1998	1.02
Cyprinus_carpio	237	1998	0.1
Dorosoma_cepedianum	239	1998	0.08
Esox_lucius	240	1998	0.06
Chelydra_serpentina	283	1998	32
Ictalurus_punctatus	433	1998	0.75
Lepisosteus_osseus	434	1998	0.02
Lepomis_gibbosus	435	1998	0.29
Micropterus_dolomieu	535	1998	9.36
Micropterus_salmoides	536	1998	0.02
Morone_americana	541	1998	0.29
Morone_chrysops	544	1998	0.04
Moxostoma_anisurum	569	1998	0.12
Perca_flavescens	595	1998	5.01
Pollachius_virens	671	1998	0.02
Pomoxis_nigromaculatus	672	1998	0.02
Rangifer_tarandus	788	1998	137
Rangifer_tarandus	789	1998	84769
Sander_vitreus	810	1998	2.13
Alosa_sapidissima	5	1999	56461
Salmo_salar	11	1999	185
Blarina_brevicauda	49	1999	3.7
Menidia_menidia	69	1999	8
Morone_americana	70	1999	8
Alosa_sapidissima	71	1999	6.3
Alosa_aestivalis	72	1999	6.4
Perca_flavescens	84	1999	35
Plethodon_cinereus	86	1999	3.47
Balaenoptera_physalus	87	1999	0.02
Megaptera_novaeangliae	88	1999	45.29
Balaenoptera_musculus	89	1999	0
Megaptera_novaeangliae	90	1999	0.01
Halichoerus_grypus	97	1999	158450
Balaenoptera_musculus	99	1999	0.02
Storeria_dekayi	101	1999	1
Globicephala_melas	102	1999	0.07
Lagenorhynchus_acutus	103	1999	0.15
Delphinus_delphis	104	1999	0.15
Myoxocephalus_octodecemspinosus	134	1999	168.7
Pseudopleuronectes_americanus	135	1999	13.9
Amblyraja_radiata	136	1999	3.1
Leucoraja_erinacea	137	1999	0
Zoarces_americanus	138	1999	6.2
Pseudacris_triseriata	139	1999	52.9
Pseudacris_triseriata	140	1999	36.32
Odocoileus_virginianus	151	1999	2.1
Hippoglossus_hippoglossus	152	1999	0.0682
Clupea_harengus	153	1999	73.29
Esox_masquinongy	154	1999	17
Cetorhinus_maximus	155	1999	2.2
Reinhardtius_hippoglossoides	157	1999	34562
Macrourus_berglax	160	1999	16785
Amblyraja_radiata	162	1999	19327
Salmo_trutta	177	1999	1103.2028
Rangifer_tarandus	180	1999	85884
Acipenser_fulvescens	181	1999	0.04
Alces_americanus	182	1999	147955
Ambloplites_rupestris	183	1999	3.08
Ameiurus_nebulosus	184	1999	0.21
Aplodinotus_grunniens	233	1999	0.5
Catostomus_commersonii	235	1999	1.02
Cyprinus_carpio	237	1999	0.33
Dorosoma_cepedianum	239	1999	0.08
Esox_lucius	240	1999	0.06
Chelydra_serpentina	283	1999	32
Ictalurus_punctatus	433	1999	0.68
Lepisosteus_osseus	434	1999	0.08
Lepomis_gibbosus	435	1999	0.27
Micropterus_dolomieu	535	1999	10.68
Morone_americana	541	1999	1.36
Moxostoma_anisurum	569	1999	0.1
Perca_flavescens	595	1999	4.47
Pollachius_virens	671	1999	0.81
Rangifer_tarandus	788	1999	96
Rangifer_tarandus	789	1999	79727
Sander_vitreus	810	1999	1.32
Alosa_sapidissima	5	2000	72800
Salmo_salar	11	2000	82
Emydoidea_blandingii	39	2000	22
Menidia_menidia	69	2000	12
Morone_americana	70	2000	5
Alosa_sapidissima	71	2000	0.2
Alosa_aestivalis	72	2000	0
Perca_flavescens	84	2000	42
Plethodon_cinereus	86	2000	4.17
Megaptera_novaeangliae	88	2000	45.29
Balaenoptera_musculus	89	2000	2.99
Halichoerus_grypus	97	2000	178650
Storeria_dekayi	101	2000	11
Myoxocephalus_octodecemspinosus	134	2000	248.2
Pseudopleuronectes_americanus	135	2000	12.3
Amblyraja_radiata	136	2000	1.6
Leucoraja_erinacea	137	2000	0
Zoarces_americanus	138	2000	2.2
Pseudacris_triseriata	139	2000	51.85
Pseudacris_triseriata	140	2000	33.71
Odocoileus_virginianus	151	2000	2.35
Hippoglossus_hippoglossus	152	2000	0.0759
Clupea_harengus	153	2000	84.31
Esox_masquinongy	154	2000	31
Cetorhinus_maximus	155	2000	3.2
Reinhardtius_hippoglossoides	157	2000	17572
Macrourus_berglax	160	2000	23645
Amblyraja_radiata	162	2000	24489
Alces_americanus	173	2000	265
Salmo_trutta	177	2000	1423.4875
Rangifer_tarandus	180	2000	80437
Acipenser_fulvescens	181	2000	0.1
Alces_americanus	182	2000	145273
Ambloplites_rupestris	183	2000	1.47
Ameiurus_nebulosus	184	2000	0.21
Aplodinotus_grunniens	233	2000	0.25
Catostomus_commersonii	235	2000	0.35
Cyprinus_carpio	237	2000	0.04
Dorosoma_cepedianum	239	2000	0.13
Esox_lucius	240	2000	0.08
Chelydra_serpentina	283	2000	34
Ictalurus_punctatus	433	2000	0.54
Lepomis_gibbosus	435	2000	0.31
Micropterus_dolomieu	535	2000	5.01
Morone_americana	541	2000	0.92
Moxostoma_anisurum	569	2000	0.12
Perca_flavescens	595	2000	8.58
Pollachius_virens	671	2000	0.06
Rangifer_tarandus	788	2000	126
Rangifer_tarandus	789	2000	74688
Sander_vitreus	810	2000	1.53
Alosa_sapidissima	5	2001	76717
Salmo_salar	11	2001	83
Emydoidea_blandingii	39	2001	17
Perca_flavescens	84	2001	3.5
Plethodon_cinereus	86	2001	5.47
Balaenoptera_physalus	87	2001	0
Megaptera_novaeangliae	88	2001	56.11
Balaenoptera_musculus	89	2001	11.01
Megaptera_novaeangliae	90	2001	0
Halichoerus_grypus	97	2001	186820
Balaenoptera_musculus	99	2001	0
Storeria_dekayi	101	2001	4
Globicephala_melas	102	2001	0.25
Lagenorhynchus_acutus	103	2001	0
Delphinus_delphis	104	2001	0
Amia_calva	119	2001	0.36
Moxostoma_macrolepidotum	120	2001	0
Moxostoma_valenciennesi	121	2001	0
Moxostoma_carinatum	122	2001	0.06
Notemigonus_crysoleucas	123	2001	0.03
Myoxocephalus_octodecemspinosus	134	2001	133.5
Pseudopleuronectes_americanus	135	2001	3
Amblyraja_radiata	136	2001	0.3
Leucoraja_erinacea	137	2001	0
Zoarces_americanus	138	2001	0.6
Pseudacris_triseriata	139	2001	62.78
Pseudacris_triseriata	140	2001	30.46
Odocoileus_virginianus	151	2001	2.51
Hippoglossus_hippoglossus	152	2001	0.053
Clupea_harengus	153	2001	74.99
Esox_masquinongy	154	2001	59
Cetorhinus_maximus	155	2001	3.8
Reinhardtius_hippoglossoides	157	2001	24546
Macrourus_berglax	160	2001	17543
Urophycis_tenuis	161	2001	6976
Amblyraja_radiata	162	2001	17460
Salmo_trutta	177	2001	1081.8505
Myodes_gapperi	178	2001	0
Myodes_gapperi	179	2001	0
Rangifer_tarandus	180	2001	74990
Acipenser_fulvescens	181	2001	0.02
Alces_americanus	182	2001	141822
Ambloplites_rupestris	183	2001	1.22
Ameiurus_nebulosus	184	2001	0.32
Aplodinotus_grunniens	233	2001	0.2
Catostomus_commersonii	235	2001	0.38
Esox_lucius	240	2001	0.07
Chelydra_serpentina	283	2001	36
Ictalurus_punctatus	433	2001	0.09
Lepisosteus_osseus	434	2001	0.02
Lepomis_gibbosus	435	2001	0.28
Micropterus_dolomieu	535	2001	2.99
Morone_americana	541	2001	1.04
Morone_chrysops	543	2001	0.06
Moxostoma_anisurum	569	2001	0.05
Myotis_lucifugus	580	2001	75
Perca_flavescens	595	2001	6.37
Pollachius_virens	671	2001	1.88
Rangifer_tarandus	788	2001	113
Rangifer_tarandus	789	2001	69649
Sander_vitreus	810	2001	1.7
Alosa_sapidissima	5	2002	54586
Salmo_salar	11	2002	56
Emydoidea_blandingii	39	2002	21
Perca_flavescens	84	2002	60
Plethodon_cinereus	86	2002	4.7
Balaenoptera_physalus	87	2002	0
Megaptera_novaeangliae	88	2002	16.03
Balaenoptera_musculus	89	2002	5
Megaptera_novaeangliae	90	2002	0
Halichoerus_grypus	97	2002	198850
Balaenoptera_musculus	99	2002	0.04
Storeria_dekayi	101	2002	11
Globicephala_melas	102	2002	0.14
Lagenorhynchus_acutus	103	2002	0
Delphinus_delphis	104	2002	0.04
Amia_calva	119	2002	0.14
Moxostoma_macrolepidotum	120	2002	0
Moxostoma_valenciennesi	121	2002	0
Moxostoma_carinatum	122	2002	0
Notemigonus_crysoleucas	123	2002	0
Myoxocephalus_octodecemspinosus	134	2002	106.9
Pseudopleuronectes_americanus	135	2002	2.7
Amblyraja_radiata	136	2002	2.7
Leucoraja_erinacea	137	2002	0
Zoarces_americanus	138	2002	0.6
Pseudacris_triseriata	139	2002	47.39
Pseudacris_triseriata	140	2002	56.78
Odocoileus_virginianus	151	2002	2.85
Hippoglossus_hippoglossus	152	2002	0.0759
Esox_masquinongy	154	2002	16
Cetorhinus_maximus	155	2002	3.8
Mallotus_villosus	156	2002	1576400
Reinhardtius_hippoglossoides	157	2002	7271
Nezumia_bairdii	158	2002	14317
Ammodytes_dubius	159	2002	86479
Macrourus_berglax	160	2002	10326
Urophycis_tenuis	161	2002	2227
Amblyraja_radiata	162	2002	18662
Glyptocephalus_cynoglossus	163	2002	6138
Salmo_trutta	177	2002	811.3879
Myodes_gapperi	178	2002	4.6122
Myodes_gapperi	179	2002	0.9544
Rangifer_tarandus	180	2002	69543
Alces_americanus	182	2002	138653
Ambloplites_rupestris	183	2002	1.1
Ameiurus_nebulosus	184	2002	0.21
Aplodinotus_grunniens	233	2002	0.23
Catostomus_commersonii	235	2002	0.78
Dorosoma_cepedianum	239	2002	0.06
Esox_lucius	240	2002	0.19
Chelydra_serpentina	283	2002	36
Ictalurus_punctatus	433	2002	0.21
Lepomis_gibbosus	435	2002	0.46
Micropterus_dolomieu	535	2002	3.76
Morone_americana	541	2002	1.09
Morone_chrysops	543	2002	0.14
Moxostoma_anisurum	569	2002	0.17
Perca_flavescens	595	2002	9.65
Pollachius_virens	671	2002	0.04
Pomoxis_nigromaculatus	672	2002	0.06
Rangifer_tarandus	788	2002	156
Rangifer_tarandus	789	2002	64611
Sander_vitreus	810	2002	1.08
Alosa_sapidissima	5	2003	55620
Salmo_salar	11	2003	147
Emydoidea_blandingii	39	2003	24
Perca_flavescens	84	2003	12
Balaenoptera_physalus	87	2003	0
Megaptera_novaeangliae	88	2003	56.21
Balaenoptera_musculus	89	2003	0.99
Megaptera_novaeangliae	90	2003	0
Halichoerus_grypus	97	2003	214240
Balaenoptera_musculus	99	2003	0.04
Storeria_dekayi	101	2003	3
Globicephala_melas	102	2003	0.12
Lagenorhynchus_acutus	103	2003	0.04
Delphinus_delphis	104	2003	0
Amia_calva	119	2003	0.58
Moxostoma_macrolepidotum	120	2003	0.08
Moxostoma_valenciennesi	121	2003	0.22
Moxostoma_carinatum	122	2003	0.14
Notemigonus_crysoleucas	123	2003	0.03
Myoxocephalus_octodecemspinosus	134	2003	109.5
Pseudopleuronectes_americanus	135	2003	3.1
Amblyraja_radiata	136	2003	3.1
Leucoraja_erinacea	137	2003	0
Zoarces_americanus	138	2003	0.3
Pseudacris_triseriata	139	2003	35.89
Pseudacris_triseriata	140	2003	28.18
Odocoileus_virginianus	151	2003	1.6
Hippoglossus_hippoglossus	152	2003	0.1528
Clupea_harengus	153	2003	46.58
Esox_masquinongy	154	2003	19
Cetorhinus_maximus	155	2003	2.4
Mallotus_villosus	156	2003	2599200
Reinhardtius_hippoglossoides	157	2003	12071
Nezumia_bairdii	158	2003	15843
Ammodytes_dubius	159	2003	119920
Macrourus_berglax	160	2003	18645
Urophycis_tenuis	161	2003	595
Amblyraja_radiata	162	2003	11186
Glyptocephalus_cynoglossus	163	2003	9704
Salmo_trutta	177	2003	704.6263
Myodes_gapperi	178	2003	13.5908
Myodes_gapperi	179	2003	6.0373
Rangifer_tarandus	180	2003	64305
Acipenser_fulvescens	181	2003	0.04
Alces_americanus	182	2003	135490
Ambloplites_rupestris	183	2003	1.84
Ameiurus_nebulosus	184	2003	0.4
Aplodinotus_grunniens	233	2003	0.27
Catostomus_commersonii	235	2003	1.66
Cyprinus_carpio	237	2003	0.02
Esox_lucius	240	2003	0.15
Chelydra_serpentina	283	2003	36
Ictalurus_punctatus	433	2003	0.12
Lepomis_gibbosus	435	2003	0.46
Micropterus_dolomieu	535	2003	5.43
Morone_americana	541	2003	0.42
Morone_chrysops	543	2003	0.11
Moxostoma_anisurum	569	2003	0.1
Perca_flavescens	595	2003	9.82
Pollachius_virens	671	2003	0.52
Rangifer_tarandus	788	2003	143
Rangifer_tarandus	789	2003	59573
Sander_vitreus	810	2003	2.12
Alosa_sapidissima	5	2004	36593
Salmo_salar	11	2004	129
Emydoidea_blandingii	39	2004	19
Perca_flavescens	84	2004	500
Megaptera_novaeangliae	88	2004	36.07
Balaenoptera_musculus	89	2004	0
Halichoerus_grypus	97	2004	228670
Storeria_dekayi	101	2004	24
Amia_calva	119	2004	0.53
Moxostoma_macrolepidotum	120	2004	0.47
Moxostoma_valenciennesi	121	2004	0.06
Moxostoma_carinatum	122	2004	0.17
Notemigonus_crysoleucas	123	2004	0
Myoxocephalus_octodecemspinosus	134	2004	82.6
Pseudopleuronectes_americanus	135	2004	4
Amblyraja_radiata	136	2004	2.9
Leucoraja_erinacea	137	2004	0.1
Zoarces_americanus	138	2004	0.1
Pseudacris_triseriata	139	2004	59.22
Pseudacris_triseriata	140	2004	24.76
Odocoileus_virginianus	151	2004	2.19
Hippoglossus_hippoglossus	152	2004	0.1695
Clupea_harengus	153	2004	51.25
Cetorhinus_maximus	155	2004	0.3
Mallotus_villosus	156	2004	1264200
Reinhardtius_hippoglossoides	157	2004	13954
Nezumia_bairdii	158	2004	33676
Ammodytes_dubius	159	2004	2900400
Macrourus_berglax	160	2004	26534
Urophycis_tenuis	161	2004	716
Amblyraja_radiata	162	2004	22202
Glyptocephalus_cynoglossus	163	2004	9703
Plethodon_cinereus	174	2004	11.429
Plethodon_cinereus	175	2004	18.86
Plethodon_cinereus	176	2004	12
Salmo_trutta	177	2004	896.7972
Myodes_gapperi	178	2004	1.4394
Myodes_gapperi	179	2004	0.9685
Rangifer_tarandus	180	2004	56974
Acipenser_fulvescens	181	2004	0.02
Alces_americanus	182	2004	132609
Ambloplites_rupestris	183	2004	2.09
Ameiurus_nebulosus	184	2004	0.35
Apeltes_quadracus	198	2004	4821
Apeltes_quadracus	199	2004	3027
Apeltes_quadracus	201	2004	9751
Apeltes_quadracus	205	2004	34
Apeltes_quadracus	207	2004	996
Apeltes_quadracus	211	2004	389
Apeltes_quadracus	212	2004	1365
Apeltes_quadracus	214	2004	1835
Apeltes_quadracus	215	2004	1928
Apeltes_quadracus	217	2004	1765
Apeltes_quadracus	220	2004	1201
Apeltes_quadracus	223	2004	8062
Apeltes_quadracus	225	2004	544
Apeltes_quadracus	227	2004	7310
Apeltes_quadracus	229	2004	1031
Apeltes_quadracus	232	2004	7419
Aplodinotus_grunniens	233	2004	0.6
Catostomus_commersonii	235	2004	0.41
Cyprinus_carpio	237	2004	0.15
Esox_lucius	240	2004	0.17
Fundulus_diaphanus	251	2004	231
Fundulus_heteroclitus	254	2004	7964
Fundulus_heteroclitus	255	2004	3476
Fundulus_heteroclitus	257	2004	3723
Fundulus_heteroclitus	261	2004	917
Fundulus_heteroclitus	263	2004	4982
Fundulus_heteroclitus	267	2004	4319
Fundulus_heteroclitus	268	2004	3396
Fundulus_heteroclitus	270	2004	11601
Fundulus_heteroclitus	271	2004	843
Fundulus_heteroclitus	273	2004	8248
Fundulus_heteroclitus	276	2004	1126
Fundulus_heteroclitus	279	2004	21183
Fundulus_heteroclitus	281	2004	4372
Chelydra_serpentina	283	2004	37
Fundulus_heteroclitus	325	2004	7412
Fundulus_heteroclitus	327	2004	2306
Fundulus_heteroclitus	330	2004	17890
Gasterosteus_wheatlandi	365	2004	5180
Gasterosteus_wheatlandi	366	2004	458
Gasterosteus_wheatlandi	368	2004	803
Gasterosteus_wheatlandi	372	2004	21
Gasterosteus_wheatlandi	374	2004	216
Gasterosteus_wheatlandi	378	2004	632
Gasterosteus_wheatlandi	379	2004	502
Gasterosteus_wheatlandi	381	2004	226
Gasterosteus_wheatlandi	382	2004	565
Gasterosteus_wheatlandi	384	2004	493
Gasterosteus_wheatlandi	387	2004	181
Gasterosteus_wheatlandi	390	2004	465
Gasterosteus_wheatlandi	392	2004	187
Gasterosteus_wheatlandi	394	2004	2462
Gasterosteus_wheatlandi	396	2004	134
Gasterosteus_wheatlandi	399	2004	1267
Ictalurus_punctatus	433	2004	0.79
Lepisosteus_osseus	434	2004	0.06
